county,date,year,month,confirmed_cases,rainfall_mm,temp_mean_c,humidity_pct,cases_lag_1,cases_lag_2,cases_lag_3,rainfall_3m_avg,temp_3m_avg,humidity_3m_avg,season,season_Dry,season_Long_Rains,season_Short_Rains,risk_level
Kilifi,2024-03-01,2024,3,315,160.2,30.3,84.1,132.0,135.0,310.0,72.73333333333335,31.03333333333333,70.46666666666665,Long_Rains,False,True,False,High
Kilifi,2024-04-01,2024,4,410,294.2,29.2,87.5,315.0,132.0,135.0,156.46666666666667,30.466666666666665,80.2333333333333,Long_Rains,False,True,False,High
Kilifi,2024-05-01,2024,5,232,192.6,28.7,89.4,410.0,315.0,132.0,215.66666666666666,29.400000000000002,87.0,Long_Rains,False,True,False,Medium
Kilifi,2024-06-01,2024,6,159,31.7,24.8,61.0,232.0,410.0,315.0,172.83333333333334,27.566666666666666,79.29999999999998,Dry,True,False,False,Medium
Kilifi,2024-07-01,2024,7,126,19.4,24.0,54.7,159.0,232.0,410.0,81.23333333333335,25.833333333333332,68.36666666666666,Dry,True,False,False,Low
Kilifi,2024-08-01,2024,8,121,31.0,26.0,62.6,126.0,159.0,232.0,27.366666666666685,24.933333333333334,59.433333333333316,Dry,True,False,False,Low
Kilifi,2024-09-01,2024,9,120,14.7,28.1,69.7,121.0,126.0,159.0,21.700000000000017,26.033333333333335,62.33333333333332,Dry,True,False,False,Low
Kilifi,2024-10-01,2024,10,336,116.5,27.5,70.1,120.0,121.0,126.0,54.066666666666684,27.200000000000003,67.46666666666665,Short_Rains,False,False,True,High
Kilifi,2024-11-01,2024,11,266,211.8,29.0,80.7,336.0,120.0,121.0,114.33333333333336,28.200000000000003,73.49999999999999,Short_Rains,False,False,True,Medium
Kilifi,2024-12-01,2024,12,267,139.2,28.6,87.2,266.0,336.0,120.0,155.83333333333334,28.366666666666664,79.33333333333333,Short_Rains,False,False,True,Medium
Kisumu,2015-04-01,2015,4,354,281.6,24.9,85.6,391.0,129.0,160.0,182.76666666666668,26.03333333333333,72.7,Long_Rains,False,True,False,Medium
Kisumu,2015-05-01,2015,5,402,151.9,23.3,93.3,354.0,391.0,129.0,214.60000000000002,25.099999999999998,86.3,Long_Rains,False,True,False,High
Kisumu,2015-06-01,2015,6,143,53.4,21.4,60.8,402.0,354.0,391.0,162.3,23.2,79.89999999999999,Dry,True,False,False,Low
Kisumu,2015-07-01,2015,7,160,49.1,21.8,56.6,143.0,402.0,354.0,84.8,22.166666666666668,70.23333333333333,Dry,True,False,False,Low
Kisumu,2015-08-01,2015,8,125,30.5,21.0,62.1,160.0,143.0,402.0,44.333333333333336,21.400000000000002,59.833333333333336,Dry,True,False,False,Low
Kisumu,2015-09-01,2015,9,122,53.3,26.0,51.4,125.0,160.0,143.0,44.29999999999999,22.933333333333334,56.699999999999996,Dry,True,False,False,Low
Kisumu,2015-10-01,2015,10,293,136.7,24.9,85.8,122.0,125.0,160.0,73.49999999999999,23.96666666666667,66.43333333333334,Short_Rains,False,False,True,Medium
Kisumu,2015-11-01,2015,11,327,212.5,24.1,82.4,293.0,122.0,125.0,134.16666666666666,25.0,73.2,Short_Rains,False,False,True,Medium
Kisumu,2015-12-01,2015,12,261,215.3,25.4,70.5,327.0,293.0,122.0,188.16666666666666,24.8,79.56666666666668,Short_Rains,False,False,True,Medium
Kisumu,2016-01-01,2016,1,186,26.0,26.3,64.1,261.0,327.0,293.0,151.26666666666665,25.266666666666666,72.33333333333333,Dry,True,False,False,Low
Kisumu,2016-02-01,2016,2,148,31.7,27.9,65.3,186.0,261.0,327.0,91.0,26.53333333333333,66.63333333333333,Dry,True,False,False,Low
Kisumu,2016-03-01,2016,3,308,171.6,27.2,76.1,148.0,186.0,261.0,76.43333333333332,27.133333333333336,68.5,Long_Rains,False,True,False,Medium
Kisumu,2016-04-01,2016,4,342,330.2,25.0,90.2,308.0,148.0,186.0,177.83333333333334,26.7,77.2,Long_Rains,False,True,False,Medium
Kisumu,2016-05-01,2016,5,438,182.5,25.4,83.0,342.0,308.0,148.0,228.1,25.866666666666664,83.10000000000001,Long_Rains,False,True,False,High
Kisumu,2016-06-01,2016,6,203,58.6,21.0,68.2,438.0,342.0,308.0,190.4333333333333,23.8,80.46666666666665,Dry,True,False,False,Low
Kisumu,2016-07-01,2016,7,154,23.8,21.9,50.9,203.0,438.0,342.0,88.3,22.766666666666666,67.36666666666666,Dry,True,False,False,Low
Kisumu,2016-08-01,2016,8,123,30.8,22.0,66.8,154.0,203.0,438.0,37.733333333333334,21.633333333333336,61.96666666666667,Dry,True,False,False,Low
Kisumu,2016-09-01,2016,9,133,31.9,23.5,63.7,123.0,154.0,203.0,28.833333333333332,22.46666666666667,60.46666666666667,Dry,True,False,False,Low
Kisumu,2016-10-01,2016,10,315,231.9,24.6,85.8,133.0,123.0,154.0,98.2,23.366666666666664,72.10000000000001,Short_Rains,False,False,True,Medium
Kisumu,2016-11-01,2016,11,281,148.7,25.3,71.8,315.0,133.0,123.0,137.5,24.46666666666667,73.76666666666667,Short_Rains,False,False,True,Medium
Kisumu,2016-12-01,2016,12,320,137.0,23.5,76.5,281.0,315.0,133.0,172.53333333333333,24.46666666666667,78.03333333333335,Short_Rains,False,False,True,Medium
Kisumu,2017-01-01,2017,1,129,24.7,26.0,65.9,320.0,281.0,315.0,103.46666666666665,24.933333333333334,71.4,Dry,True,False,False,Low
Kisumu,2017-02-01,2017,2,200,13.2,26.6,60.3,129.0,320.0,281.0,58.29999999999999,25.36666666666667,67.56666666666668,Dry,True,False,False,Low
Kisumu,2017-03-01,2017,3,318,286.1,26.8,88.7,200.0,129.0,320.0,108.0,26.46666666666667,71.63333333333334,Long_Rains,False,True,False,Medium
Kisumu,2017-04-01,2017,4,329,306.9,25.6,92.5,318.0,200.0,129.0,202.0666666666667,26.333333333333332,80.5,Long_Rains,False,True,False,Medium
Kisumu,2017-05-01,2017,5,342,288.2,23.4,88.0,329.0,318.0,200.0,293.7333333333333,25.266666666666666,89.73333333333333,Long_Rains,False,True,False,Medium
Kisumu,2017-06-01,2017,6,130,27.2,20.5,66.9,342.0,329.0,318.0,207.4333333333333,23.166666666666668,82.46666666666668,Dry,True,False,False,Low
Kisumu,2017-07-01,2017,7,115,24.5,20.2,56.0,130.0,342.0,329.0,113.3,21.366666666666664,70.30000000000001,Dry,True,False,False,Low
Kisumu,2017-08-01,2017,8,138,26.7,20.2,68.4,115.0,130.0,342.0,26.133333333333336,20.3,63.76666666666667,Dry,True,False,False,Low
Kisumu,2017-09-01,2017,9,121,17.1,23.9,56.0,138.0,115.0,130.0,22.766666666666666,21.433333333333334,60.13333333333335,Dry,True,False,False,Low
Kisumu,2017-10-01,2017,10,338,164.6,25.8,83.7,121.0,138.0,115.0,69.46666666666665,23.299999999999997,69.36666666666667,Short_Rains,False,False,True,Medium
Kisumu,2017-11-01,2017,11,296,170.4,24.6,89.6,338.0,121.0,138.0,117.36666666666667,24.766666666666666,76.43333333333334,Short_Rains,False,False,True,Medium
Kisumu,2017-12-01,2017,12,301,218.9,25.0,89.2,296.0,338.0,121.0,184.63333333333333,25.133333333333336,87.5,Short_Rains,False,False,True,Medium
Kisumu,2018-01-01,2018,1,115,31.6,26.5,65.7,301.0,296.0,338.0,140.3,25.36666666666667,81.50000000000001,Dry,True,False,False,Low
Kisumu,2018-02-01,2018,2,109,45.5,27.5,63.4,115.0,301.0,296.0,98.66666666666669,26.333333333333332,72.76666666666668,Dry,True,False,False,Low
Kisumu,2018-03-01,2018,3,456,290.1,27.2,79.3,109.0,115.0,301.0,122.40000000000002,27.066666666666663,69.46666666666667,Long_Rains,False,True,False,High
Kisumu,2018-04-01,2018,4,468,214.9,23.9,75.9,456.0,109.0,115.0,183.5,26.2,72.86666666666666,Long_Rains,False,True,False,High
Kisumu,2018-05-01,2018,5,364,330.3,23.9,88.2,468.0,456.0,109.0,278.43333333333334,25.0,81.13333333333334,Long_Rains,False,True,False,Medium
Kisumu,2018-06-01,2018,6,147,26.3,20.9,57.4,364.0,468.0,456.0,190.5,22.899999999999995,73.83333333333333,Dry,True,False,False,Low
Kisumu,2018-07-01,2018,7,168,25.9,20.4,60.6,147.0,364.0,468.0,127.50000000000001,21.73333333333333,68.73333333333333,Dry,True,False,False,Low
Kisumu,2018-08-01,2018,8,141,45.1,21.6,59.6,168.0,147.0,364.0,32.43333333333333,20.966666666666665,59.199999999999996,Dry,True,False,False,Low
Kisumu,2018-09-01,2018,9,130,41.8,23.1,53.9,141.0,168.0,147.0,37.6,21.7,58.03333333333333,Dry,True,False,False,Low
Kisumu,2018-10-01,2018,10,249,154.8,23.0,82.8,130.0,141.0,168.0,80.56666666666666,22.566666666666666,65.43333333333334,Short_Rains,False,False,True,Medium
Kisumu,2018-11-01,2018,11,257,102.2,23.8,82.2,249.0,130.0,141.0,99.60000000000001,23.3,72.96666666666667,Short_Rains,False,False,True,Medium
Kisumu,2018-12-01,2018,12,380,165.8,23.8,79.4,257.0,249.0,130.0,140.93333333333334,23.53333333333333,81.46666666666667,Short_Rains,False,False,True,Medium
Kisumu,2019-01-01,2019,1,96,33.8,27.1,61.6,380.0,257.0,249.0,100.60000000000001,24.900000000000002,74.4,Dry,True,False,False,Low
Kisumu,2019-02-01,2019,2,139,21.8,27.4,50.1,96.0,380.0,257.0,73.8,26.100000000000005,63.70000000000001,Dry,True,False,False,Low
Kisumu,2019-03-01,2019,3,390,347.1,28.0,77.4,139.0,96.0,380.0,134.23333333333335,27.5,63.03333333333334,Long_Rains,False,True,False,High
Kisumu,2019-04-01,2019,4,178,166.1,23.7,76.6,390.0,139.0,96.0,178.33333333333334,26.366666666666664,68.03333333333335,Long_Rains,False,True,False,Low
Kisumu,2019-05-01,2019,5,426,268.0,24.3,87.0,178.0,390.0,139.0,260.40000000000003,25.333333333333332,80.33333333333333,Long_Rains,False,True,False,High
Kisumu,2019-06-01,2019,6,212,47.5,20.9,57.5,426.0,178.0,390.0,160.53333333333333,22.96666666666667,73.7,Dry,True,False,False,Medium
Kisumu,2019-07-01,2019,7,126,10.7,21.9,62.2,212.0,426.0,178.0,108.73333333333333,22.366666666666664,68.89999999999999,Dry,True,False,False,Low
Kisumu,2019-08-01,2019,8,174,12.0,21.1,60.7,126.0,212.0,426.0,23.400000000000002,21.3,60.13333333333333,Dry,True,False,False,Low
Kisumu,2019-09-01,2019,9,143,37.1,24.5,51.9,174.0,126.0,212.0,19.933333333333334,22.5,58.26666666666667,Dry,True,False,False,Low
Kisumu,2019-10-01,2019,10,264,186.4,24.7,77.4,143.0,174.0,126.0,78.5,23.433333333333334,63.333333333333336,Short_Rains,False,False,True,Medium
Kisumu,2019-11-01,2019,11,261,120.8,24.9,70.2,264.0,143.0,174.0,114.76666666666667,24.7,66.50000000000001,Short_Rains,False,False,True,Medium
Kisumu,2019-12-01,2019,12,284,177.3,24.6,72.2,261.0,264.0,143.0,161.50000000000003,24.733333333333334,73.26666666666667,Short_Rains,False,False,True,Medium
Kisumu,2020-01-01,2020,1,191,42.2,27.6,64.6,284.0,261.0,264.0,113.43333333333334,25.7,69.0,Dry,True,False,False,Low
Kisumu,2020-02-01,2020,2,118,49.0,27.6,68.4,191.0,284.0,261.0,89.5,26.600000000000005,68.40000000000002,Dry,True,False,False,Low
Kisumu,2020-03-01,2020,3,342,229.6,28.0,88.2,118.0,191.0,284.0,106.93333333333334,27.733333333333334,73.73333333333333,Long_Rains,False,True,False,Medium
Kisumu,2020-04-01,2020,4,329,196.0,25.1,82.7,342.0,118.0,191.0,158.20000000000002,26.900000000000002,79.76666666666667,Long_Rains,False,True,False,Medium
Kisumu,2020-05-01,2020,5,368,301.6,23.1,75.1,329.0,342.0,118.0,242.4,25.400000000000002,82.0,Long_Rains,False,True,False,Medium
Kisumu,2020-06-01,2020,6,176,11.6,21.5,55.7,368.0,329.0,342.0,169.73333333333335,23.233333333333334,71.16666666666667,Dry,True,False,False,Low
Kisumu,2020-07-01,2020,7,198,17.8,20.8,60.9,176.0,368.0,329.0,110.33333333333333,21.8,63.900000000000006,Dry,True,False,False,Low
Kisumu,2020-08-01,2020,8,151,56.6,20.5,59.9,198.0,176.0,368.0,28.666666666666668,20.933333333333334,58.833333333333336,Dry,True,False,False,Low
Kisumu,2020-09-01,2020,9,141,58.4,24.6,55.8,151.0,198.0,176.0,44.26666666666667,21.96666666666667,58.866666666666674,Dry,True,False,False,Low
Kisumu,2020-10-01,2020,10,259,128.2,23.3,70.3,141.0,151.0,198.0,81.06666666666666,22.8,62.0,Short_Rains,False,False,True,Medium
Kisumu,2020-11-01,2020,11,346,244.3,23.8,78.8,259.0,141.0,151.0,143.63333333333333,23.900000000000002,68.3,Short_Rains,False,False,True,Medium
Kisumu,2020-12-01,2020,12,226,161.2,23.4,88.9,346.0,259.0,141.0,177.9,23.5,79.33333333333334,Short_Rains,False,False,True,Medium
Kisumu,2021-01-01,2021,1,68,20.0,26.9,50.0,226.0,346.0,259.0,141.83333333333334,24.7,72.56666666666668,Dry,True,False,False,Low
Kisumu,2021-02-01,2021,2,184,12.3,26.3,60.1,68.0,226.0,346.0,64.5,25.53333333333333,66.33333333333334,Dry,True,False,False,Low
Kisumu,2021-03-01,2021,3,359,258.7,27.2,82.8,184.0,68.0,226.0,97.0,26.8,64.30000000000001,Long_Rains,False,True,False,Medium
Kisumu,2021-04-01,2021,4,397,187.0,23.4,92.9,359.0,184.0,68.0,152.66666666666666,25.633333333333336,78.60000000000001,Long_Rains,False,True,False,High
Kisumu,2021-05-01,2021,5,420,305.4,24.0,83.3,397.0,359.0,184.0,250.36666666666665,24.866666666666664,86.33333333333333,Long_Rains,False,True,False,High
Kisumu,2021-06-01,2021,6,156,43.4,20.3,50.7,420.0,397.0,359.0,178.6,22.566666666666666,75.63333333333334,Dry,True,False,False,Low
Kisumu,2021-07-01,2021,7,131,27.3,20.4,65.3,156.0,420.0,397.0,125.36666666666666,21.566666666666666,66.43333333333334,Dry,True,False,False,Low
Kisumu,2021-08-01,2021,8,153,29.2,20.3,59.3,131.0,156.0,420.0,33.300000000000004,20.333333333333332,58.43333333333334,Dry,True,False,False,Low
Kisumu,2021-09-01,2021,9,166,35.9,23.5,68.6,153.0,131.0,156.0,30.8,21.400000000000002,64.39999999999999,Dry,True,False,False,Low
Kisumu,2021-10-01,2021,10,330,117.9,25.9,85.6,166.0,153.0,131.0,61.0,23.23333333333333,71.16666666666667,Short_Rains,False,False,True,Medium
Kisumu,2021-11-01,2021,11,402,171.2,25.2,84.0,330.0,166.0,153.0,108.33333333333333,24.866666666666664,79.39999999999999,Short_Rains,False,False,True,High
Kisumu,2021-12-01,2021,12,244,103.3,24.1,86.0,402.0,330.0,166.0,130.79999999999998,25.066666666666666,85.2,Short_Rains,False,False,True,Medium
Kisumu,2022-01-01,2022,1,171,27.0,27.8,66.3,244.0,402.0,330.0,100.5,25.7,78.76666666666667,Dry,True,False,False,Low
Kisumu,2022-02-01,2022,2,157,42.9,27.7,52.7,171.0,244.0,402.0,57.73333333333333,26.53333333333333,68.33333333333333,Dry,True,False,False,Low
Kisumu,2022-03-01,2022,3,303,288.7,26.1,83.3,157.0,171.0,244.0,119.53333333333332,27.200000000000003,67.43333333333334,Long_Rains,False,True,False,Medium
Kisumu,2022-04-01,2022,4,455,277.7,25.5,92.6,303.0,157.0,171.0,203.1,26.433333333333334,76.2,Long_Rains,False,True,False,High
Kisumu,2022-05-01,2022,5,360,232.8,24.7,88.4,455.0,303.0,157.0,266.40000000000003,25.433333333333334,88.10000000000001,Long_Rains,False,True,False,Medium
Kisumu,2022-06-01,2022,6,191,41.2,20.9,57.8,360.0,455.0,303.0,183.9,23.7,79.60000000000001,Dry,True,False,False,Low
Kisumu,2022-07-01,2022,7,142,44.1,20.2,54.8,191.0,360.0,455.0,106.03333333333335,21.933333333333334,67.00000000000001,Dry,True,False,False,Low
Kisumu,2022-08-01,2022,8,176,18.6,21.9,55.2,142.0,191.0,360.0,34.63333333333333,21.0,55.93333333333334,Dry,True,False,False,Low
Kisumu,2022-09-01,2022,9,151,15.0,25.9,53.5,176.0,142.0,191.0,25.900000000000002,22.666666666666668,54.5,Dry,True,False,False,Low
Kisumu,2022-10-01,2022,10,264,109.2,23.5,75.0,151.0,176.0,142.0,47.6,23.766666666666666,61.23333333333334,Short_Rains,False,False,True,Medium
Kisumu,2022-11-01,2022,11,233,117.9,25.7,70.9,264.0,151.0,176.0,80.7,25.03333333333333,66.46666666666667,Short_Rains,False,False,True,Medium
Kisumu,2022-12-01,2022,12,328,215.4,24.5,88.6,233.0,264.0,151.0,147.5,24.566666666666663,78.16666666666667,Short_Rains,False,False,True,Medium
Kisumu,2023-01-01,2023,1,114,50.1,26.2,68.9,328.0,233.0,264.0,127.8,25.466666666666665,76.13333333333334,Dry,True,False,False,Low
Kisumu,2023-02-01,2023,2,140,11.1,27.7,61.5,114.0,328.0,233.0,92.19999999999999,26.133333333333336,73.0,Dry,True,False,False,Low
Kisumu,2023-03-01,2023,3,480,301.6,26.2,87.0,140.0,114.0,328.0,120.93333333333332,26.7,72.46666666666668,Long_Rains,False,True,False,High
Kisumu,2023-04-01,2023,4,424,157.8,23.5,84.7,480.0,140.0,114.0,156.83333333333331,25.799999999999997,77.73333333333333,Long_Rains,False,True,False,High
Kisumu,2023-05-01,2023,5,470,337.3,25.0,91.0,424.0,480.0,140.0,265.56666666666666,24.900000000000002,87.56666666666666,Long_Rains,False,True,False,High
Kisumu,2023-06-01,2023,6,163,57.1,20.9,60.6,470.0,424.0,480.0,184.06666666666663,23.13333333333333,78.76666666666667,Dry,True,False,False,Low
Kisumu,2023-07-01,2023,7,179,11.8,20.4,57.9,163.0,470.0,424.0,135.39999999999998,22.099999999999998,69.83333333333333,Dry,True,False,False,Low
Kisumu,2023-08-01,2023,8,163,49.6,20.9,68.6,179.0,163.0,470.0,39.49999999999998,20.73333333333333,62.366666666666674,Dry,True,False,False,Low
Kisumu,2023-09-01,2023,9,191,36.4,25.7,51.1,163.0,179.0,163.0,32.59999999999998,22.333333333333332,59.20000000000001,Dry,True,False,False,Low
Kisumu,2023-10-01,2023,10,248,188.6,24.1,76.5,191.0,163.0,179.0,91.5333333333333,23.566666666666663,65.4,Short_Rains,False,False,True,Medium
Kisumu,2023-11-01,2023,11,435,205.2,25.0,73.3,248.0,191.0,163.0,143.39999999999998,24.933333333333337,66.96666666666668,Short_Rains,False,False,True,High
Kisumu,2023-12-01,2023,12,327,218.5,25.7,73.0,435.0,248.0,191.0,204.1,24.933333333333334,74.26666666666667,Short_Rains,False,False,True,Medium
Kisumu,2024-01-01,2024,1,179,54.1,27.5,52.8,327.0,435.0,248.0,159.26666666666662,26.066666666666666,66.36666666666667,Dry,True,False,False,Low
Kisumu,2024-02-01,2024,2,163,31.7,27.1,65.9,179.0,327.0,435.0,101.4333333333333,26.766666666666666,63.90000000000001,Dry,True,False,False,Low
Kisumu,2024-03-01,2024,3,298,211.5,27.8,90.5,163.0,179.0,327.0,99.09999999999998,27.46666666666667,69.73333333333335,Long_Rains,False,True,False,Medium
Kisumu,2024-04-01,2024,4,376,157.5,25.9,82.5,298.0,163.0,179.0,133.56666666666663,26.933333333333334,79.63333333333334,Long_Rains,False,True,False,Medium
Kisumu,2024-05-01,2024,5,386,236.8,24.5,89.9,376.0,298.0,163.0,201.9333333333333,26.066666666666666,87.63333333333334,Long_Rains,False,True,False,High
Kisumu,2024-06-01,2024,6,107,28.7,21.9,67.6,386.0,376.0,298.0,141.0,24.099999999999998,80.00000000000001,Dry,True,False,False,Low
Kisumu,2024-07-01,2024,7,166,57.8,21.7,58.0,107.0,386.0,376.0,107.76666666666665,22.7,71.83333333333336,Dry,True,False,False,Low
Kisumu,2024-08-01,2024,8,169,17.6,21.9,61.4,166.0,107.0,386.0,34.69999999999998,21.833333333333332,62.33333333333334,Dry,True,False,False,Low
Kisumu,2024-09-01,2024,9,162,47.6,23.6,68.3,169.0,166.0,107.0,40.99999999999998,22.400000000000002,62.56666666666667,Dry,True,False,False,Low
Kisumu,2024-10-01,2024,10,439,203.3,25.1,76.1,162.0,169.0,166.0,89.49999999999999,23.53333333333333,68.60000000000001,Short_Rains,False,False,True,High
Kisumu,2024-11-01,2024,11,538,188.0,25.0,87.3,439.0,162.0,169.0,146.29999999999998,24.566666666666666,77.23333333333333,Short_Rains,False,False,True,High
Kisumu,2024-12-01,2024,12,331,220.5,23.6,79.8,538.0,439.0,162.0,203.9333333333333,24.566666666666666,81.06666666666668,Short_Rains,False,False,True,Medium
Kwale,2015-04-01,2015,4,223,201.4,29.7,94.3,269.0,95.0,124.0,148.03333333333333,30.400000000000002,77.3,Long_Rains,False,True,False,Medium
Kwale,2015-05-01,2015,5,184,189.6,27.5,88.8,223.0,269.0,95.0,195.83333333333334,29.066666666666666,87.63333333333333,Long_Rains,False,True,False,Medium
Kwale,2015-06-01,2015,6,83,27.0,25.5,66.5,184.0,223.0,269.0,139.33333333333334,27.566666666666666,83.2,Dry,True,False,False,Low
Kwale,2015-07-01,2015,7,97,51.9,25.3,68.4,83.0,184.0,223.0,89.5,26.099999999999998,74.56666666666668,Dry,True,False,False,Low
Kwale,2015-08-01,2015,8,125,27.5,25.6,51.1,97.0,83.0,184.0,35.46666666666667,25.46666666666667,62.0,Dry,True,False,False,Low
Kwale,2015-09-01,2015,9,106,30.6,29.4,57.2,125.0,97.0,83.0,36.666666666666664,26.766666666666666,58.900000000000006,Dry,True,False,False,Low
Kwale,2015-10-01,2015,10,257,125.2,29.5,76.9,106.0,125.0,97.0,61.1,28.166666666666668,61.73333333333334,Short_Rains,False,False,True,Medium
Kwale,2015-11-01,2015,11,197,118.1,28.4,81.1,257.0,106.0,125.0,91.3,29.099999999999998,71.73333333333333,Short_Rains,False,False,True,Medium
Kwale,2015-12-01,2015,12,202,152.8,27.4,88.5,197.0,257.0,106.0,132.03333333333333,28.433333333333334,82.16666666666667,Short_Rains,False,False,True,Medium
Kwale,2016-01-01,2016,1,114,29.5,30.5,69.0,202.0,197.0,257.0,100.13333333333333,28.766666666666666,79.53333333333333,Dry,True,False,False,Low
Kwale,2016-02-01,2016,2,96,23.9,30.0,51.3,114.0,202.0,197.0,68.73333333333333,29.3,69.60000000000001,Dry,True,False,False,Low
Kwale,2016-03-01,2016,3,230,286.5,30.9,78.5,96.0,114.0,202.0,113.3,30.46666666666667,66.26666666666667,Long_Rains,False,True,False,Medium
Kwale,2016-04-01,2016,4,239,270.5,29.9,83.9,230.0,96.0,114.0,193.63333333333333,30.266666666666666,71.23333333333333,Long_Rains,False,True,False,Medium
Kwale,2016-05-01,2016,5,280,314.0,29.3,82.8,239.0,230.0,96.0,290.3333333333333,30.03333333333333,81.73333333333333,Long_Rains,False,True,False,High
Kwale,2016-06-01,2016,6,105,28.7,25.6,50.3,280.0,239.0,230.0,204.4,28.266666666666666,72.33333333333333,Dry,True,False,False,Low
Kwale,2016-07-01,2016,7,90,19.3,25.6,69.3,105.0,280.0,239.0,120.66666666666667,26.833333333333332,67.46666666666667,Dry,True,False,False,Low
Kwale,2016-08-01,2016,8,92,14.9,25.5,53.4,90.0,105.0,280.0,20.966666666666665,25.566666666666666,57.666666666666664,Dry,True,False,False,Low
Kwale,2016-09-01,2016,9,86,43.7,28.5,52.7,92.0,90.0,105.0,25.96666666666667,26.53333333333333,58.46666666666667,Dry,True,False,False,Low
Kwale,2016-10-01,2016,10,229,118.9,29.1,86.3,86.0,92.0,90.0,59.166666666666664,27.700000000000003,64.13333333333333,Short_Rains,False,False,True,Medium
Kwale,2016-11-01,2016,11,217,127.1,29.9,78.9,229.0,86.0,92.0,96.56666666666666,29.166666666666668,72.63333333333333,Short_Rains,False,False,True,Medium
Kwale,2016-12-01,2016,12,191,137.6,28.0,79.9,217.0,229.0,86.0,127.86666666666667,29.0,81.7,Short_Rains,False,False,True,Medium
Kwale,2017-01-01,2017,1,85,58.3,31.7,58.4,191.0,217.0,229.0,107.66666666666667,29.866666666666664,72.39999999999999,Dry,True,False,False,Low
Kwale,2017-02-01,2017,2,99,37.3,30.3,56.6,85.0,191.0,217.0,77.73333333333333,30.0,64.96666666666665,Dry,True,False,False,Low
Kwale,2017-03-01,2017,3,263,300.1,31.7,92.7,99.0,85.0,191.0,131.9,31.233333333333334,69.23333333333333,Long_Rains,False,True,False,Medium
Kwale,2017-04-01,2017,4,242,240.3,27.7,91.5,263.0,99.0,85.0,192.5666666666667,29.900000000000002,80.26666666666667,Long_Rains,False,True,False,Medium
Kwale,2017-05-01,2017,5,190,285.3,27.1,89.5,242.0,263.0,99.0,275.23333333333335,28.833333333333332,91.23333333333333,Long_Rains,False,True,False,Medium
Kwale,2017-06-01,2017,6,117,39.9,24.6,66.3,190.0,242.0,263.0,188.50000000000003,26.46666666666667,82.43333333333334,Dry,True,False,False,Low
Kwale,2017-07-01,2017,7,123,30.4,25.3,56.6,117.0,190.0,242.0,118.53333333333336,25.666666666666668,70.8,Dry,True,False,False,Low
Kwale,2017-08-01,2017,8,125,16.5,24.9,58.9,123.0,117.0,190.0,28.93333333333335,24.933333333333337,60.599999999999994,Dry,True,False,False,Low
Kwale,2017-09-01,2017,9,115,10.1,28.5,68.6,125.0,123.0,117.0,19.000000000000018,26.23333333333333,61.36666666666665,Dry,True,False,False,Low
Kwale,2017-10-01,2017,10,227,157.8,29.8,70.0,115.0,125.0,123.0,61.46666666666669,27.733333333333334,65.83333333333333,Short_Rains,False,False,True,Medium
Kwale,2017-11-01,2017,11,249,225.6,27.7,83.7,227.0,115.0,125.0,131.16666666666669,28.666666666666668,74.1,Short_Rains,False,False,True,Medium
Kwale,2017-12-01,2017,12,116,166.4,29.4,76.9,249.0,227.0,115.0,183.26666666666668,28.96666666666667,76.86666666666666,Short_Rains,False,False,True,Low
Kwale,2018-01-01,2018,1,71,48.5,30.2,52.1,116.0,249.0,227.0,146.83333333333337,29.099999999999998,70.89999999999999,Dry,True,False,False,Low
Kwale,2018-02-01,2018,2,87,45.8,31.2,54.6,71.0,116.0,249.0,86.90000000000002,30.266666666666666,61.20000000000001,Dry,True,False,False,Low
Kwale,2018-03-01,2018,3,326,305.3,31.5,92.1,87.0,71.0,116.0,133.20000000000002,30.96666666666667,66.26666666666667,Long_Rains,False,True,False,High
Kwale,2018-04-01,2018,4,304,175.5,29.6,75.5,326.0,87.0,71.0,175.5333333333334,30.766666666666666,74.06666666666666,Long_Rains,False,True,False,High
Kwale,2018-05-01,2018,5,354,151.3,27.7,87.1,304.0,326.0,87.0,210.70000000000005,29.599999999999998,84.89999999999999,Long_Rains,False,True,False,High
Kwale,2018-06-01,2018,6,97,40.1,24.0,53.5,354.0,304.0,326.0,122.30000000000003,27.099999999999998,72.03333333333332,Dry,True,False,False,Low
Kwale,2018-07-01,2018,7,89,12.3,25.1,55.2,97.0,354.0,304.0,67.90000000000002,25.599999999999998,65.26666666666665,Dry,True,False,False,Low
Kwale,2018-08-01,2018,8,127,46.3,26.0,63.5,89.0,97.0,354.0,32.90000000000002,25.03333333333333,57.4,Dry,True,False,False,Low
Kwale,2018-09-01,2018,9,86,27.1,28.5,54.4,127.0,89.0,97.0,28.566666666666688,26.53333333333333,57.699999999999996,Dry,True,False,False,Low
Kwale,2018-10-01,2018,10,148,116.1,27.1,89.6,86.0,127.0,89.0,63.166666666666686,27.200000000000003,69.16666666666667,Short_Rains,False,False,True,Medium
Kwale,2018-11-01,2018,11,194,183.9,28.6,71.9,148.0,86.0,127.0,109.03333333333335,28.066666666666666,71.96666666666665,Short_Rains,False,False,True,Medium
Kwale,2018-12-01,2018,12,220,138.7,27.8,73.9,194.0,148.0,86.0,146.23333333333335,27.833333333333332,78.46666666666665,Short_Rains,False,False,True,Medium
