county,year,month,date,incidence_rate,rainfall_mm,temp_mean_c,humidity_pct,risk_level,season,cases_lag_1,cases_lag_2,cases_lag_3,rainfall_3m_avg,temp_3m_avg
Laikipia,2017,1,2017-01,14.284993800538649,50,23,60,Low,Dry,28.189238270950945,28.189238270950945,28.189238270950945,116.66666666666667,24.333333333333332
Laikipia,2017,2,2017-02,14.284993800538649,50,23,60,Low,Dry,14.284993800538649,28.189238270950945,28.189238270950945,83.33333333333333,23.666666666666668
Laikipia,2017,3,2017-03,36.7328412013851,180,24,80,Low,Long_Rains,14.284993800538649,14.284993800538649,28.189238270950945,93.33333333333333,23.333333333333332
Laikipia,2017,4,2017-04,36.7328412013851,180,24,80,Low,Long_Rains,36.7328412013851,14.284993800538649,14.284993800538649,136.66666666666666,23.666666666666668
Laikipia,2017,5,2017-05,36.7328412013851,180,24,80,Low,Long_Rains,36.7328412013851,36.7328412013851,14.284993800538649,180.0,24.0
Laikipia,2017,6,2017-06,14.284993800538649,50,23,60,Low,Dry,36.7328412013851,36.7328412013851,36.7328412013851,136.66666666666666,23.666666666666668
Laikipia,2017,7,2017-07,14.284993800538649,50,23,60,Low,Dry,14.284993800538649,36.7328412013851,36.7328412013851,93.33333333333333,23.333333333333332
Laikipia,2017,8,2017-08,14.284993800538649,50,23,60,Low,Dry,14.284993800538649,14.284993800538649,36.7328412013851,50.0,23.0
Laikipia,2017,9,2017-09,14.284993800538649,50,23,60,Low,Dry,14.284993800538649,14.284993800538649,14.284993800538649,50.0,23.0
Laikipia,2017,10,2017-10,30.610701001154247,150,25,75,Low,Short_Rains,14.284993800538649,14.284993800538649,14.284993800538649,83.33333333333333,23.666666666666668
Laikipia,2017,11,2017-11,30.610701001154247,150,25,75,Low,Short_Rains,30.610701001154247,14.284993800538649,14.284993800538649,116.66666666666667,24.333333333333332
Laikipia,2017,12,2017-12,30.610701001154247,150,25,75,Low,Short_Rains,30.610701001154247,30.610701001154247,14.284993800538649,150.0,25.0
Laikipia,2018,1,2018-01,14.79733677515884,50,23,60,Low,Dry,30.610701001154247,30.610701001154247,30.610701001154247,116.66666666666667,24.333333333333332
Laikipia,2018,2,2018-02,14.79733677515884,50,23,60,Low,Dry,14.79733677515884,30.610701001154247,30.610701001154247,83.33333333333333,23.666666666666668
Laikipia,2018,3,2018-03,38.05029456469416,180,24,80,Low,Long_Rains,14.79733677515884,14.79733677515884,30.610701001154247,93.33333333333333,23.333333333333332
Laikipia,2018,4,2018-04,38.05029456469416,180,24,80,Low,Long_Rains,38.05029456469416,14.79733677515884,14.79733677515884,136.66666666666666,23.666666666666668
Laikipia,2018,5,2018-05,38.05029456469416,180,24,80,Low,Long_Rains,38.05029456469416,38.05029456469416,14.79733677515884,180.0,24.0
Laikipia,2018,6,2018-06,14.79733677515884,50,23,60,Low,Dry,38.05029456469416,38.05029456469416,38.05029456469416,136.66666666666666,23.666666666666668
Laikipia,2018,7,2018-07,14.79733677515884,50,23,60,Low,Dry,14.79733677515884,38.05029456469416,38.05029456469416,93.33333333333333,23.333333333333332
Laikipia,2018,8,2018-08,14.79733677515884,50,23,60,Low,Dry,14.79733677515884,14.79733677515884,38.05029456469416,50.0,23.0
Laikipia,2018,9,2018-09,14.79733677515884,50,23,60,Low,Dry,14.79733677515884,14.79733677515884,14.79733677515884,50.0,23.0
Laikipia,2018,10,2018-10,31.7085788039118,150,25,75,Low,Short_Rains,14.79733677515884,14.79733677515884,14.79733677515884,83.33333333333333,23.666666666666668
Laikipia,2018,11,2018-11,31.7085788039118,150,25,75,Low,Short_Rains,31.7085788039118,14.79733677515884,14.79733677515884,116.66666666666667,24.333333333333332
Laikipia,2018,12,2018-12,31.7085788039118,150,25,75,Low,Short_Rains,31.7085788039118,31.7085788039118,14.79733677515884,150.0,25.0
Laikipia,2019,1,2019-01,15.329773432410361,50,23,60,Low,Dry,31.7085788039118,31.7085788039118,31.7085788039118,116.66666666666667,24.333333333333332
Laikipia,2019,2,2019-02,15.329773432410361,50,23,60,Low,Dry,15.329773432410361,31.7085788039118,31.7085788039118,83.33333333333333,23.666666666666668
Laikipia,2019,3,2019-03,39.419417397626646,180,24,80,Low,Long_Rains,15.329773432410361,15.329773432410361,31.7085788039118,93.33333333333333,23.333333333333332
Laikipia,2019,4,2019-04,39.419417397626646,180,24,80,Low,Long_Rains,39.419417397626646,15.329773432410361,15.329773432410361,136.66666666666666,23.666666666666668
Laikipia,2019,5,2019-05,39.419417397626646,180,24,80,Low,Long_Rains,39.419417397626646,39.419417397626646,15.329773432410361,180.0,24.0
Laikipia,2019,6,2019-06,15.329773432410361,50,23,60,Low,Dry,39.419417397626646,39.419417397626646,39.419417397626646,136.66666666666666,23.666666666666668
Laikipia,2019,7,2019-07,15.329773432410361,50,23,60,Low,Dry,15.329773432410361,39.419417397626646,39.419417397626646,93.33333333333333,23.333333333333332
Laikipia,2019,8,2019-08,15.329773432410361,50,23,60,Low,Dry,15.329773432410361,15.329773432410361,39.419417397626646,50.0,23.0
Laikipia,2019,9,2019-09,15.329773432410361,50,23,60,Low,Dry,15.329773432410361,15.329773432410361,15.329773432410361,50.0,23.0
Laikipia,2019,10,2019-10,32.8495144980222,150,25,75,Low,Short_Rains,15.329773432410361,15.329773432410361,15.329773432410361,83.33333333333333,23.666666666666668
Laikipia,2019,11,2019-11,32.8495144980222,150,25,75,Low,Short_Rains,32.8495144980222,15.329773432410361,15.329773432410361,116.66666666666667,24.333333333333332
Laikipia,2019,12,2019-12,32.8495144980222,150,25,75,Low,Short_Rains,32.8495144980222,32.8495144980222,15.329773432410361,150.0,25.0
Laikipia,2020,1,2020-01,16.176660851584867,50,23,60,Low,Dry,32.8495144980222,32.8495144980222,32.8495144980222,116.66666666666667,24.333333333333332
Laikipia,2020,2,2020-02,16.176660851584867,50,23,60,Low,Dry,16.176660851584867,32.8495144980222,32.8495144980222,83.33333333333333,23.666666666666668
Laikipia,2020,3,2020-03,41.59712790407538,180,24,80,Medium,Long_Rains,16.176660851584867,16.176660851584867,32.8495144980222,93.33333333333333,23.333333333333332
Laikipia,2020,4,2020-04,41.59712790407538,180,24,80,Medium,Long_Rains,41.59712790407538,16.176660851584867,16.176660851584867,136.66666666666666,23.666666666666668
Laikipia,2020,5,2020-05,41.59712790407538,180,24,80,Medium,Long_Rains,41.59712790407538,41.59712790407538,16.176660851584867,180.0,24.0
Laikipia,2020,6,2020-06,16.176660851584867,50,23,60,Low,Dry,41.59712790407538,41.59712790407538,41.59712790407538,136.66666666666666,23.666666666666668
Laikipia,2020,7,2020-07,16.176660851584867,50,23,60,Low,Dry,16.176660851584867,41.59712790407538,41.59712790407538,93.33333333333333,23.333333333333332
Laikipia,2020,8,2020-08,16.176660851584867,50,23,60,Low,Dry,16.176660851584867,16.176660851584867,41.59712790407538,50.0,23.0
Laikipia,2020,9,2020-09,16.176660851584867,50,23,60,Low,Dry,16.176660851584867,16.176660851584867,16.176660851584867,50.0,23.0
Laikipia,2020,10,2020-10,34.664273253396146,150,25,75,Low,Short_Rains,16.176660851584867,16.176660851584867,16.176660851584867,83.33333333333333,23.666666666666668
Laikipia,2020,11,2020-11,34.664273253396146,150,25,75,Low,Short_Rains,34.664273253396146,16.176660851584867,16.176660851584867,116.66666666666667,24.333333333333332
Laikipia,2020,12,2020-12,34.664273253396146,150,25,75,Low,Short_Rains,34.664273253396146,34.664273253396146,16.176660851584867,150.0,25.0
Laikipia,2021,1,2021-01,18.18714810866576,50,23,60,Low,Dry,34.664273253396146,34.664273253396146,34.664273253396146,116.66666666666667,24.333333333333332
Laikipia,2021,2,2021-02,18.18714810866576,50,23,60,Low,Dry,18.18714810866576,34.664273253396146,34.664273253396146,83.33333333333333,23.666666666666668
Laikipia,2021,3,2021-03,46.76695227942624,180,24,80,Medium,Long_Rains,18.18714810866576,18.18714810866576,34.664273253396146,93.33333333333333,23.333333333333332
Laikipia,2021,4,2021-04,46.76695227942624,180,24,80,Medium,Long_Rains,46.76695227942624,18.18714810866576,18.18714810866576,136.66666666666666,23.666666666666668
Laikipia,2021,5,2021-05,46.76695227942624,180,24,80,Medium,Long_Rains,46.76695227942624,46.76695227942624,18.18714810866576,180.0,24.0
Laikipia,2021,6,2021-06,18.18714810866576,50,23,60,Low,Dry,46.76695227942624,46.76695227942624,46.76695227942624,136.66666666666666,23.666666666666668
Laikipia,2021,7,2021-07,18.18714810866576,50,23,60,Low,Dry,18.18714810866576,46.76695227942624,46.76695227942624,93.33333333333333,23.333333333333332
Laikipia,2021,8,2021-08,18.18714810866576,50,23,60,Low,Dry,18.18714810866576,18.18714810866576,46.76695227942624,50.0,23.0
Laikipia,2021,9,2021-09,18.18714810866576,50,23,60,Low,Dry,18.18714810866576,18.18714810866576,18.18714810866576,50.0,23.0
Laikipia,2021,10,2021-10,38.9724602328552,150,25,75,Low,Short_Rains,18.18714810866576,18.18714810866576,18.18714810866576,83.33333333333333,23.666666666666668
Laikipia,2021,11,2021-11,38.9724602328552,150,25,75,Low,Short_Rains,38.9724602328552,18.18714810866576,18.18714810866576,116.66666666666667,24.333333333333332
Laikipia,2021,12,2021-12,38.9724602328552,150,25,75,Low,Short_Rains,38.9724602328552,38.9724602328552,18.18714810866576,150.0,25.0
Laikipia,2022,1,2022-01,20.8167121548841,50,23,60,Low,Dry,38.9724602328552,38.9724602328552,38.9724602328552,116.66666666666667,24.333333333333332
Laikipia,2022,2,2022-02,20.8167121548841,50,23,60,Low,Dry,20.8167121548841,38.9724602328552,38.9724602328552,83.33333333333333,23.666666666666668
Laikipia,2022,3,2022-03,53.5286883982734,180,24,80,Medium,Long_Rains,20.8167121548841,20.8167121548841,38.9724602328552,93.33333333333333,23.333333333333332
Laikipia,2022,4,2022-04,53.5286883982734,180,24,80,Medium,Long_Rains,53.5286883982734,20.8167121548841,20.8167121548841,136.66666666666666,23.666666666666668
Laikipia,2022,5,2022-05,53.5286883982734,180,24,80,Medium,Long_Rains,53.5286883982734,53.5286883982734,20.8167121548841,180.0,24.0
Laikipia,2022,6,2022-06,20.8167121548841,50,23,60,Low,Dry,53.5286883982734,53.5286883982734,53.5286883982734,136.66666666666666,23.666666666666668
Laikipia,2022,7,2022-07,20.8167121548841,50,23,60,Low,Dry,20.8167121548841,53.5286883982734,53.5286883982734,93.33333333333333,23.333333333333332
Laikipia,2022,8,2022-08,20.8167121548841,50,23,60,Low,Dry,20.8167121548841,20.8167121548841,53.5286883982734,50.0,23.0
Laikipia,2022,9,2022-09,20.8167121548841,50,23,60,Low,Dry,20.8167121548841,20.8167121548841,20.8167121548841,50.0,23.0
Laikipia,2022,10,2022-10,44.6072403318945,150,25,75,Medium,Short_Rains,20.8167121548841,20.8167121548841,20.8167121548841,83.33333333333333,23.666666666666668
Laikipia,2022,11,2022-11,44.6072403318945,150,25,75,Medium,Short_Rains,44.6072403318945,20.8167121548841,20.8167121548841,116.66666666666667,24.333333333333332
Laikipia,2022,12,2022-12,44.6072403318945,150,25,75,Medium,Short_Rains,44.6072403318945,44.6072403318945,20.8167121548841,150.0,25.0
Lamu,2010,4,2010-04,34.31878525326168,180,24,80,Low,Long_Rains,34.31878525326168,13.346194265157319,13.346194265157319,136.66666666666666,23.666666666666668
Lamu,2010,5,2010-05,34.31878525326168,180,24,80,Low,Long_Rains,34.31878525326168,34.31878525326168,13.346194265157319,180.0,24.0
Lamu,2010,6,2010-06,13.346194265157319,50,23,60,Low,Dry,34.31878525326168,34.31878525326168,34.31878525326168,136.66666666666666,23.666666666666668
Lamu,2010,7,2010-07,13.346194265157319,50,23,60,Low,Dry,13.346194265157319,34.31878525326168,34.31878525326168,93.33333333333333,23.333333333333332
Lamu,2010,8,2010-08,13.346194265157319,50,23,60,Low,Dry,13.346194265157319,13.346194265157319,34.31878525326168,50.0,23.0
Lamu,2010,9,2010-09,13.346194265157319,50,23,60,Low,Dry,13.346194265157319,13.346194265157319,13.346194265157319,50.0,23.0
Lamu,2010,10,2010-10,28.5989877110514,150,25,75,Low,Short_Rains,13.346194265157319,13.346194265157319,13.346194265157319,83.33333333333333,23.666666666666668
Lamu,2010,11,2010-11,28.5989877110514,150,25,75,Low,Short_Rains,28.5989877110514,13.346194265157319,13.346194265157319,116.66666666666667,24.333333333333332
Lamu,2010,12,2010-12,28.5989877110514,150,25,75,Low,Short_Rains,28.5989877110514,28.5989877110514,13.346194265157319,150.0,25.0
Lamu,2011,1,2011-01,13.260324998682018,50,23,60,Low,Dry,28.5989877110514,28.5989877110514,28.5989877110514,116.66666666666667,24.333333333333332
Lamu,2011,2,2011-02,13.260324998682018,50,23,60,Low,Dry,13.260324998682018,28.5989877110514,28.5989877110514,83.33333333333333,23.666666666666668
Lamu,2011,3,2011-03,34.09797856803948,180,24,80,Low,Long_Rains,13.260324998682018,13.260324998682018,28.5989877110514,93.33333333333333,23.333333333333332
Lamu,2011,4,2011-04,34.09797856803948,180,24,80,Low,Long_Rains,34.09797856803948,13.260324998682018,13.260324998682018,136.66666666666666,23.666666666666668
Lamu,2011,5,2011-05,34.09797856803948,180,24,80,Low,Long_Rains,34.09797856803948,34.09797856803948,13.260324998682018,180.0,24.0
Lamu,2011,6,2011-06,13.260324998682018,50,23,60,Low,Dry,34.09797856803948,34.09797856803948,34.09797856803948,136.66666666666666,23.666666666666668
Lamu,2011,7,2011-07,13.260324998682018,50,23,60,Low,Dry,13.260324998682018,34.09797856803948,34.09797856803948,93.33333333333333,23.333333333333332
Lamu,2011,8,2011-08,13.260324998682018,50,23,60,Low,Dry,13.260324998682018,13.260324998682018,34.09797856803948,50.0,23.0
Lamu,2011,9,2011-09,13.260324998682018,50,23,60,Low,Dry,13.260324998682018,13.260324998682018,13.260324998682018,50.0,23.0
Lamu,2011,10,2011-10,28.414982140032897,150,25,75,Low,Short_Rains,13.260324998682018,13.260324998682018,13.260324998682018,83.33333333333333,23.666666666666668
Lamu,2011,11,2011-11,28.414982140032897,150,25,75,Low,Short_Rains,28.414982140032897,13.260324998682018,13.260324998682018,116.66666666666667,24.333333333333332
Lamu,2011,12,2011-12,28.414982140032897,150,25,75,Low,Short_Rains,28.414982140032897,28.414982140032897,13.260324998682018,150.0,25.0
Lamu,2012,1,2012-01,14.594164329965432,50,23,60,Low,Dry,28.414982140032897,28.414982140032897,28.414982140032897,116.66666666666667,24.333333333333332
Lamu,2012,2,2012-02,14.594164329965432,50,23,60,Low,Dry,14.594164329965432,28.414982140032897,28.414982140032897,83.33333333333333,23.666666666666668
Lamu,2012,3,2012-03,37.52785113419683,180,24,80,Low,Long_Rains,14.594164329965432,14.594164329965432,28.414982140032897,93.33333333333333,23.333333333333332
Lamu,2012,4,2012-04,37.52785113419683,180,24,80,Low,Long_Rains,37.52785113419683,14.594164329965432,14.594164329965432,136.66666666666666,23.666666666666668
Lamu,2012,5,2012-05,37.52785113419683,180,24,80,Low,Long_Rains,37.52785113419683,37.52785113419683,14.594164329965432,180.0,24.0
Lamu,2012,6,2012-06,14.594164329965432,50,23,60,Low,Dry,37.52785113419683,37.52785113419683,37.52785113419683,136.66666666666666,23.666666666666668
Lamu,2012,7,2012-07,14.594164329965432,50,23,60,Low,Dry,14.594164329965432,37.52785113419683,37.52785113419683,93.33333333333333,23.333333333333332
Lamu,2012,8,2012-08,14.594164329965432,50,23,60,Low,Dry,14.594164329965432,14.594164329965432,37.52785113419683,50.0,23.0
Lamu,2012,9,2012-09,14.594164329965432,50,23,60,Low,Dry,14.594164329965432,14.594164329965432,14.594164329965432,50.0,23.0
Lamu,2012,10,2012-10,31.273209278497358,150,25,75,Low,Short_Rains,14.594164329965432,14.594164329965432,14.594164329965432,83.33333333333333,23.666666666666668
Lamu,2012,11,2012-11,31.273209278497358,150,25,75,Low,Short_Rains,31.273209278497358,14.594164329965432,14.594164329965432,116.66666666666667,24.333333333333332
Lamu,2012,12,2012-12,31.273209278497358,150,25,75,Low,Short_Rains,31.273209278497358,31.273209278497358,14.594164329965432,150.0,25.0
Lamu,2013,1,2013-01,16.60328292730079,50,23,60,Low,Dry,31.273209278497358,31.273209278497358,31.273209278497358,116.66666666666667,24.333333333333332
Lamu,2013,2,2013-02,16.60328292730079,50,23,60,Low,Dry,16.60328292730079,31.273209278497358,31.273209278497358,83.33333333333333,23.666666666666668
Lamu,2013,3,2013-03,42.694156098773455,180,24,80,Medium,Long_Rains,16.60328292730079,16.60328292730079,31.273209278497358,93.33333333333333,23.333333333333332
Lamu,2013,4,2013-04,42.694156098773455,180,24,80,Medium,Long_Rains,42.694156098773455,16.60328292730079,16.60328292730079,136.66666666666666,23.666666666666668
Lamu,2013,5,2013-05,42.694156098773455,180,24,80,Medium,Long_Rains,42.694156098773455,42.694156098773455,16.60328292730079,180.0,24.0
Lamu,2013,6,2013-06,16.60328292730079,50,23,60,Low,Dry,42.694156098773455,42.694156098773455,42.694156098773455,136.66666666666666,23.666666666666668
Lamu,2013,7,2013-07,16.60328292730079,50,23,60,Low,Dry,16.60328292730079,42.694156098773455,42.694156098773455,93.33333333333333,23.333333333333332
Lamu,2013,8,2013-08,16.60328292730079,50,23,60,Low,Dry,16.60328292730079,16.60328292730079,42.694156098773455,50.0,23.0
Lamu,2013,9,2013-09,16.60328292730079,50,23,60,Low,Dry,16.60328292730079,16.60328292730079,16.60328292730079,50.0,23.0
Lamu,2013,10,2013-10,35.57846341564455,150,25,75,Low,Short_Rains,16.60328292730079,16.60328292730079,16.60328292730079,83.33333333333333,23.666666666666668
Lamu,2013,11,2013-11,35.57846341564455,150,25,75,Low,Short_Rains,35.57846341564455,16.60328292730079,16.60328292730079,116.66666666666667,24.333333333333332
Lamu,2013,12,2013-12,35.57846341564455,150,25,75,Low,Short_Rains,35.57846341564455,35.57846341564455,16.60328292730079,150.0,25.0
Lamu,2014,1,2014-01,18.953875179253348,50,23,60,Low,Dry,35.57846341564455,35.57846341564455,35.57846341564455,116.66666666666667,24.333333333333332
Lamu,2014,2,2014-02,18.953875179253348,50,23,60,Low,Dry,18.953875179253348,35.57846341564455,35.57846341564455,83.33333333333333,23.666666666666668
Lamu,2014,3,2014-03,48.7385361752229,180,24,80,Medium,Long_Rains,18.953875179253348,18.953875179253348,35.57846341564455,93.33333333333333,23.333333333333332
Lamu,2014,4,2014-04,48.7385361752229,180,24,80,Medium,Long_Rains,48.7385361752229,18.953875179253348,18.953875179253348,136.66666666666666,23.666666666666668
Lamu,2014,5,2014-05,48.7385361752229,180,24,80,Medium,Long_Rains,48.7385361752229,48.7385361752229,18.953875179253348,180.0,24.0
Lamu,2014,6,2014-06,18.953875179253348,50,23,60,Low,Dry,48.7385361752229,48.7385361752229,48.7385361752229,136.66666666666666,23.666666666666668
Lamu,2014,7,2014-07,18.953875179253348,50,23,60,Low,Dry,18.953875179253348,48.7385361752229,48.7385361752229,93.33333333333333,23.333333333333332
Lamu,2014,8,2014-08,18.953875179253348,50,23,60,Low,Dry,18.953875179253348,18.953875179253348,48.7385361752229,50.0,23.0
Lamu,2014,9,2014-09,18.953875179253348,50,23,60,Low,Dry,18.953875179253348,18.953875179253348,18.953875179253348,50.0,23.0
Lamu,2014,10,2014-10,40.61544681268575,150,25,75,Medium,Short_Rains,18.953875179253348,18.953875179253348,18.953875179253348,83.33333333333333,23.666666666666668
Lamu,2014,11,2014-11,40.61544681268575,150,25,75,Medium,Short_Rains,40.61544681268575,18.953875179253348,18.953875179253348,116.66666666666667,24.333333333333332
Lamu,2014,12,2014-12,40.61544681268575,150,25,75,Medium,Short_Rains,40.61544681268575,40.61544681268575,18.953875179253348,150.0,25.0
Lamu,2015,1,2015-01,21.8251567349872,50,23,60,Low,Dry,40.61544681268575,40.61544681268575,40.61544681268575,116.66666666666667,24.333333333333332
Lamu,2015,2,2015-02,21.8251567349872,50,23,60,Low,Dry,21.8251567349872,40.61544681268575,40.61544681268575,83.33333333333333,23.666666666666668
Lamu,2015,3,2015-03,56.121831604252804,180,24,80,Medium,Long_Rains,21.8251567349872,21.8251567349872,40.61544681268575,93.33333333333333,23.333333333333332
Lamu,2015,4,2015-04,56.121831604252804,180,24,80,Medium,Long_Rains,56.121831604252804,21.8251567349872,21.8251567349872,136.66666666666666,23.666666666666668
Lamu,2015,5,2015-05,56.121831604252804,180,24,80,Medium,Long_Rains,56.121831604252804,56.121831604252804,21.8251567349872,180.0,24.0
Lamu,2015,6,2015-06,21.8251567349872,50,23,60,Low,Dry,56.121831604252804,56.121831604252804,56.121831604252804,136.66666666666666,23.666666666666668
Lamu,2015,7,2015-07,21.8251567349872,50,23,60,Low,Dry,21.8251567349872,56.121831604252804,56.121831604252804,93.33333333333333,23.333333333333332
Lamu,2015,8,2015-08,21.8251567349872,50,23,60,Low,Dry,21.8251567349872,21.8251567349872,56.121831604252804,50.0,23.0
Lamu,2015,9,2015-09,21.8251567349872,50,23,60,Low,Dry,21.8251567349872,21.8251567349872,21.8251567349872,50.0,23.0
Lamu,2015,10,2015-10,46.768193003544,150,25,75,Medium,Short_Rains,21.8251567349872,21.8251567349872,21.8251567349872,83.33333333333333,23.666666666666668
Lamu,2015,11,2015-11,46.768193003544,150,25,75,Medium,Short_Rains,46.768193003544,21.8251567349872,21.8251567349872,116.66666666666667,24.333333333333332
Lamu,2015,12,2015-12,46.768193003544,150,25,75,Medium,Short_Rains,46.768193003544,46.768193003544,21.8251567349872,150.0,25.0
Lamu,2016,1,2016-01,23.42467961536969,50,23,60,Low,Dry,46.768193003544,46.768193003544,46.768193003544,116.66666666666667,24.333333333333332
Lamu,2016,2,2016-02,23.42467961536969,50,23,60,Low,Dry,23.42467961536969,46.768193003544,46.768193003544,83.33333333333333,23.666666666666668
Lamu,2016,3,2016-03,60.23489043952206,180,24,80,Medium,Long_Rains,23.42467961536969,23.42467961536969,46.768193003544,93.33333333333333,23.333333333333332
Lamu,2016,4,2016-04,60.23489043952206,180,24,80,Medium,Long_Rains,60.23489043952206,23.42467961536969,23.42467961536969,136.66666666666666,23.666666666666668
Lamu,2016,5,2016-05,60.23489043952206,180,24,80,Medium,Long_Rains,60.23489043952206,60.23489043952206,23.42467961536969,180.0,24.0
Lamu,2016,6,2016-06,23.42467961536969,50,23,60,Low,Dry,60.23489043952206,60.23489043952206,60.23489043952206,136.66666666666666,23.666666666666668
Lamu,2016,7,2016-07,23.42467961536969,50,23,60,Low,Dry,23.42467961536969,60.23489043952206,60.23489043952206,93.33333333333333,23.333333333333332
Lamu,2016,8,2016-08,23.42467961536969,50,23,60,Low,Dry,23.42467961536969,23.42467961536969,60.23489043952206,50.0,23.0
Lamu,2016,9,2016-09,23.42467961536969,50,23,60,Low,Dry,23.42467961536969,23.42467961536969,23.42467961536969,50.0,23.0
Lamu,2016,10,2016-10,50.19574203293505,150,25,75,Medium,Short_Rains,23.42467961536969,23.42467961536969,23.42467961536969,83.33333333333333,23.666666666666668
Lamu,2016,11,2016-11,50.19574203293505,150,25,75,Medium,Short_Rains,50.19574203293505,23.42467961536969,23.42467961536969,116.66666666666667,24.333333333333332
Lamu,2016,12,2016-12,50.19574203293505,150,25,75,Medium,Short_Rains,50.19574203293505,50.19574203293505,23.42467961536969,150.0,25.0
Lamu,2017,1,2017-01,24.419369118347067,50,23,60,Low,Dry,50.19574203293505,50.19574203293505,50.19574203293505,116.66666666666667,24.333333333333332
Lamu,2017,2,2017-02,24.419369118347067,50,23,60,Low,Dry,24.419369118347067,50.19574203293505,50.19574203293505,83.33333333333333,23.666666666666668
Lamu,2017,3,2017-03,62.79266344717818,180,24,80,Medium,Long_Rains,24.419369118347067,24.419369118347067,50.19574203293505,93.33333333333333,23.333333333333332
Lamu,2017,4,2017-04,62.79266344717818,180,24,80,Medium,Long_Rains,62.79266344717818,24.419369118347067,24.419369118347067,136.66666666666666,23.666666666666668
Lamu,2017,5,2017-05,62.79266344717818,180,24,80,Medium,Long_Rains,62.79266344717818,62.79266344717818,24.419369118347067,180.0,24.0
Lamu,2017,6,2017-06,24.419369118347067,50,23,60,Low,Dry,62.79266344717818,62.79266344717818,62.79266344717818,136.66666666666666,23.666666666666668
Lamu,2017,7,2017-07,24.419369118347067,50,23,60,Low,Dry,24.419369118347067,62.79266344717818,62.79266344717818,93.33333333333333,23.333333333333332
Lamu,2017,8,2017-08,24.419369118347067,50,23,60,Low,Dry,24.419369118347067,24.419369118347067,62.79266344717818,50.0,23.0
Lamu,2017,9,2017-09,24.419369118347067,50,23,60,Low,Dry,24.419369118347067,24.419369118347067,24.419369118347067,50.0,23.0
Lamu,2017,10,2017-10,52.327219539315145,150,25,75,Medium,Short_Rains,24.419369118347067,24.419369118347067,24.419369118347067,83.33333333333333,23.666666666666668
Lamu,2017,11,2017-11,52.327219539315145,150,25,75,Medium,Short_Rains,52.327219539315145,24.419369118347067,24.419369118347067,116.66666666666667,24.333333333333332
Lamu,2017,12,2017-12,52.327219539315145,150,25,75,Medium,Short_Rains,52.327219539315145,52.327219539315145,24.419369118347067,150.0,25.0
Lamu,2018,1,2018-01,23.307162736280223,50,23,60,Low,Dry,52.327219539315145,52.327219539315145,52.327219539315145,116.66666666666667,24.333333333333332
Lamu,2018,2,2018-02,23.307162736280223,50,23,60,Low,Dry,23.307162736280223,52.327219539315145,52.327219539315145,83.33333333333333,23.666666666666668
Lamu,2018,3,2018-03,59.932704179006286,180,24,80,Medium,Long_Rains,23.307162736280223,23.307162736280223,52.327219539315145,93.33333333333333,23.333333333333332
Lamu,2018,4,2018-04,59.932704179006286,180,24,80,Medium,Long_Rains,59.932704179006286,23.307162736280223,23.307162736280223,136.66666666666666,23.666666666666668
Lamu,2018,5,2018-05,59.932704179006286,180,24,80,Medium,Long_Rains,59.932704179006286,59.932704179006286,23.307162736280223,180.0,24.0
Lamu,2018,6,2018-06,23.307162736280223,50,23,60,Low,Dry,59.932704179006286,59.932704179006286,59.932704179006286,136.66666666666666,23.666666666666668
Lamu,2018,7,2018-07,23.307162736280223,50,23,60,Low,Dry,23.307162736280223,59.932704179006286,59.932704179006286,93.33333333333333,23.333333333333332
Lamu,2018,8,2018-08,23.307162736280223,50,23,60,Low,Dry,23.307162736280223,23.307162736280223,59.932704179006286,50.0,23.0
Lamu,2018,9,2018-09,23.307162736280223,50,23,60,Low,Dry,23.307162736280223,23.307162736280223,23.307162736280223,50.0,23.0
Lamu,2018,10,2018-10,49.9439201491719,150,25,75,Medium,Short_Rains,23.307162736280223,23.307162736280223,23.307162736280223,83.33333333333333,23.666666666666668
Lamu,2018,11,2018-11,49.9439201491719,150,25,75,Medium,Short_Rains,49.9439201491719,23.307162736280223,23.307162736280223,116.66666666666667,24.333333333333332
Lamu,2018,12,2018-12,49.9439201491719,150,25,75,Medium,Short_Rains,49.9439201491719,49.9439201491719,23.307162736280223,150.0,25.0
Lamu,2019,1,2019-01,22.286129189177977,50,23,60,Low,Dry,49.9439201491719,49.9439201491719,49.9439201491719,116.66666666666667,24.333333333333332
Lamu,2019,2,2019-02,22.286129189177977,50,23,60,Low,Dry,22.286129189177977,49.9439201491719,49.9439201491719,83.33333333333333,23.666666666666668
Lamu,2019,3,2019-03,57.30718934360052,180,24,80,Medium,Long_Rains,22.286129189177977,22.286129189177977,49.9439201491719,93.33333333333333,23.333333333333332
Lamu,2019,4,2019-04,57.30718934360052,180,24,80,Medium,Long_Rains,57.30718934360052,22.286129189177977,22.286129189177977,136.66666666666666,23.666666666666668
Lamu,2019,5,2019-05,57.30718934360052,180,24,80,Medium,Long_Rains,57.30718934360052,57.30718934360052,22.286129189177977,180.0,24.0
Lamu,2019,6,2019-06,22.286129189177977,50,23,60,Low,Dry,57.30718934360052,57.30718934360052,57.30718934360052,136.66666666666666,23.666666666666668
Lamu,2019,7,2019-07,22.286129189177977,50,23,60,Low,Dry,22.286129189177977,57.30718934360052,57.30718934360052,93.33333333333333,23.333333333333332
